电视公告,#genre#
东方卫视,http://110.81.206.138:49231/tsfile/live/23035_1.m3u8?key=txiptv
浙江卫视,http://110.81.206.138:49231/tsfile/live/23036_1.m3u8?key=txiptv
江苏卫视,http://110.81.206.138:49231/tsfile/live/23037_1.m3u8?key=txiptv
北京卫视,http://110.81.206.138:49231/tsfile/live/23038_1.m3u8?key=txiptv
湖北卫视,http://110.81.206.138:49231/tsfile/live/23039_1.m3u8?key=txiptv
广东卫视,http://110.81.206.138:49231/tsfile/live/23040_1.m3u8?key=txiptv
深圳卫视,http://110.81.206.138:49231/tsfile/live/23041_1.m3u8?key=txiptv
辽宁卫视,http://110.81.206.138:49231/tsfile/live/23042_1.m3u8?key=txiptv
吉林卫视,http://110.81.206.138:49231/tsfile/live/23043_1.m3u8?key=txiptv
黑龙江卫视,http://110.81.206.138:49231/tsfile/live/23044_1.m3u8?key=txiptv
天津卫视,http://110.81.206.138:49231/tsfile/live/23045_1.m3u8?key=txiptv
河北卫视,http://110.81.206.138:49231/tsfile/live/23046_1.m3u8?key=txiptv
河南卫视,http://110.81.206.138:49231/tsfile/live/23047_1.m3u8?key=txiptv
山东卫视,http://110.81.206.138:49231/tsfile/live/23048_1.m3u8?key=txiptv
四川卫视,http://110.81.206.138:49231/tsfile/live/23049_1.m3u8?key=txiptv
重庆卫视,http://110.81.206.138:49231/tsfile/live/23050_1.m3u8?key=txiptv
贵州卫视,http://110.81.206.138:49231/tsfile/live/23051_1.m3u8?key=txiptv
安徽卫视,http://110.81.206.138:49231/tsfile/live/23052_1.m3u8?key=txiptv
江西卫视,http://110.81.206.138:49231/tsfile/live/23053_1.m3u8?key=txiptv
云南卫视,http://110.81.206.138:49231/tsfile/live/23054_1.m3u8?key=txiptv
广西卫视,http://110.81.206.138:49231/tsfile/live/23055_1.m3u8?key=txiptv
海南卫视,http://110.81.206.138:49231/tsfile/live/23056_1.m3u8?key=txiptv
甘肃卫视,http://110.81.206.138:49231/tsfile/live/23059_1.m3u8?key=txiptv
青海卫视,http://110.81.206.138:49231/tsfile/live/23062_1.m3u8?key=txiptv
金鹰卡通,http://110.81.206.138:49231/tsfile/live/23065_1.m3u8?key=txiptv
卡酷少儿,http://110.81.206.138:49231/tsfile/live/23066_1.m3u8?key=txiptv
哈哈炫动,http://110.81.206.138:49231/tsfile/live/23067_1.m3u8?key=txiptv



内蒙古酒店,#genre#

以下资源由(广东爱分享者提供),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-PE4gUogNfRyAM.mp4
CCTV1综合高清,http://1.180.2.93:9901/tsfile/live/1020_1.m3u8
CCTV2财经,http://1.180.2.93:9901/tsfile/live/0002_1.m3u8
CCTV3综艺,http://1.180.2.93:9901/tsfile/live/0003_1.m3u8
CCTV4国际,http://1.180.2.93:9901/tsfile/live/0004_1.m3u8
CCTV5体育,http://1.180.2.93:9901/tsfile/live/0005_1.m3u8
CCTV6电影,http://1.180.2.93:9901/tsfile/live/0006_1.m3u8
CCTV7军农,http://1.180.2.93:9901/tsfile/live/0007_1.m3u8
CCTV8电视剧,http://1.180.2.93:9901/tsfile/live/0008_1.m3u8
CCTV9纪录,http://1.180.2.93:9901/tsfile/live/0009_1.m3u8
CCTV10科教,http://1.180.2.93:9901/tsfile/live/0010_1.m3u8
CCTV11戏曲,http://1.180.2.93:9901/tsfile/live/0011_1.m3u8
CCTV12社会与法,http://1.180.2.93:9901/tsfile/live/0012_1.m3u8
CCTV13新闻,http://1.180.2.93:9901/tsfile/live/0013_1.m3u8
CCTV14少儿,http://1.180.2.93:9901/tsfile/live/0014_1.m3u8
CCTV15音乐,http://1.180.2.93:9901/tsfile/live/0015_1.m3u8
CCTV17农村农业,http://1.180.2.93:9901/tsfile/live/0019_1.m3u8
测试信号,http://1.180.2.93:9901/tsfile/live/1071_1.m3u8
和林电视台,http://1.180.2.93:9901/tsfile/live/1074_1.m3u8
内蒙古新闻综合,http://1.180.2.93:9901/tsfile/live/1000_1.m3u8
内蒙古文体娱乐,http://1.180.2.93:9901/tsfile/live/1001_1.m3u8
内蒙古经济生活,http://1.180.2.93:9901/tsfile/live/1002_1.m3u8
内蒙古农牧频道,http://1.180.2.93:9901/tsfile/live/1003_1.m3u8
内蒙古少儿,http://1.180.2.93:9901/tsfile/live/1004_1.m3u8
呼和浩特新闻综合,http://1.180.2.93:9901/tsfile/live/1005_1.m3u8
呼和浩特都市生活,http://1.180.2.93:9901/tsfile/live/1006_1.m3u8
呼和浩特影视娱乐,http://1.180.2.93:9901/tsfile/live/1007_1.m3u8
内蒙古卫视,http://1.180.2.93:9901/tsfile/live/0109_1.m3u8
内蒙古蒙语卫视,http://1.180.2.93:9901/tsfile/live/1008_1.m3u8
福建东南卫视,http://1.180.2.93:9901/tsfile/live/0137_1.m3u8
湖南卫视,http://1.180.2.93:9901/tsfile/live/0128_1.m3u8
吉林卫视,http://1.180.2.93:9901/tsfile/live/0116_1.m3u8
兵团卫视,http://1.180.2.93:9901/tsfile/live/0115_1.m3u8
家庭影院,http://1.180.2.93:9901/tsfile/live/1010_1.m3u8
动作电影,http://1.180.2.93:9901/tsfile/live/1009_1.m3u8
贵州卫视,http://1.180.2.93:9901/tsfile/live/0120_1.m3u8
上海卫视,http://1.180.2.93:9901/tsfile/live/0107_1.m3u8
广西卫视,http://1.180.2.93:9901/tsfile/live/0113_1.m3u8
广东卫视,http://1.180.2.93:9901/tsfile/live/0125_1.m3u8
云南卫视,http://1.180.2.93:9901/tsfile/live/0119_1.m3u8
辽宁卫视,http://1.180.2.93:9901/tsfile/live/0121_1.m3u8
深圳卫视,http://1.180.2.93:9901/tsfile/live/0126_1.m3u8
湖北卫视,http://1.180.2.93:9901/tsfile/live/0132_1.m3u8
黑龙江卫视,http://1.180.2.93:9901/tsfile/live/0143_1.m3u8
青海卫视,http://1.180.2.93:9901/tsfile/live/0140_1.m3u8
重庆卫视,http://1.180.2.93:9901/tsfile/live/0142_1.m3u8
浙江卫视,http://1.180.2.93:9901/tsfile/live/0124_1.m3u8
山东卫视,http://1.180.2.93:9901/tsfile/live/0131_1.m3u8
山西卫视,http://1.180.2.93:9901/tsfile/live/0118_1.m3u8
河南卫视,http://1.180.2.93:9901/tsfile/live/0139_1.m3u8
宁夏卫视,http://1.180.2.93:9901/tsfile/live/0112_1.m3u8
山东教育,http://1.180.2.93:9901/tsfile/live/1015_1.m3u8
陕西卫视,http://1.180.2.93:9901/tsfile/live/0136_1.m3u8
农林卫视,http://1.180.2.93:9901/tsfile/live/1016_1.m3u8
江西卫视,http://1.180.2.93:9901/tsfile/live/0138_1.m3u8
四川卫视,http://1.180.2.93:9901/tsfile/live/0123_1.m3u8
甘肃卫视,http://1.180.2.93:9901/tsfile/live/0141_1.m3u8
安徽卫视,http://1.180.2.93:9901/tsfile/live/0130_1.m3u8
天津卫视,http://1.180.2.93:9901/tsfile/live/0135_1.m3u8
北京卫视,http://1.180.2.93:9901/tsfile/live/0122_1.m3u8
河北卫视,http://1.180.2.93:9901/tsfile/live/0117_1.m3u8
南方卫视,http://1.180.2.93:9901/tsfile/live/1031_1.m3u8
海南卫视,http://1.180.2.93:9901/tsfile/live/1033_1.m3u8
西藏卫视,http://1.180.2.93:9901/tsfile/live/0111_1.m3u8
新疆卫视,http://1.180.2.93:9901/tsfile/live/0110_1.m3u8
嘉佳卡通,http://1.180.2.93:9901/tsfile/live/1032_1.m3u8
卡酷动画,http://1.180.2.93:9901/tsfile/live/1017_1.m3u8
金鹰卡通,http://1.180.2.93:9901/tsfile/live/1012_1.m3u8
哈哈炫动卡通,http://1.180.2.93:9901/tsfile/live/1011_1.m3u8
优漫卡通,http://1.180.2.93:9901/tsfile/live/1014_1.m3u8
中国教育,http://1.180.2.93:9901/tsfile/live/1013_1.m3u8
中国教育2,http://1.180.2.93:9901/tsfile/live/1044_1.m3u8
中国教育4,http://1.180.2.93:9901/tsfile/live/1043_1.m3u8
游戏风云,http://1.180.2.93:9901/tsfile/live/1018_1.m3u8
金色频道,http://1.180.2.93:9901/tsfile/live/1022_1.m3u8
全纪实,http://1.180.2.93:9901/tsfile/live/1025_1.m3u8
都市剧场,http://1.180.2.93:9901/tsfile/live/1026_1.m3u8
CCTV5+体育赛事,http://1.180.2.93:9901/tsfile/live/1027_1.m3u8
金鹰纪实,http://1.180.2.93:9901/tsfile/live/1028_1.m3u8
动漫秀场,http://1.180.2.93:9901/tsfile/live/1029_1.m3u8
中国电影,http://1.180.2.93:9901/tsfile/live/1040_1.m3u8
海峡卫视,http://1.180.2.93:9901/tsfile/live/0150_1.m3u8
浙江国际,http://1.180.2.93:9901/tsfile/live/1045_1.m3u8
中央娱乐,http://1.180.2.93:9901/tsfile/live/1041_1.m3u8
湖南国际,http://1.180.2.93:9901/tsfile/live/1042_1.m3u8
环球奇观,http://1.180.2.93:9901/tsfile/live/1021_1.m3u8
发现之旅,http://1.180.2.93:9901/tsfile/live/1046_1.m3u8
老故事,http://1.180.2.93:9901/tsfile/live/1047_1.m3u8
书画,http://1.180.2.93:9901/tsfile/live/1048_1.m3u8
天元围棋,http://1.180.2.93:9901/tsfile/live/1049_1.m3u8
汽摩,http://1.180.2.93:9901/tsfile/live/1050_1.m3u8
国学频道,http://1.180.2.93:9901/tsfile/live/1051_1.m3u8
中学生课堂,http://1.180.2.93:9901/tsfile/live/1053_1.m3u8
CCTV1综合,http://1.180.2.93:9901/tsfile/live/0001_1.m3u8
CCTV2财经高清,http://1.180.2.93:9901/tsfile/live/1035_1.m3u8
CCTV3综艺高清,http://1.180.2.93:9901/tsfile/live/1054_1.m3u8
CCTV4国际高清,http://1.180.2.93:9901/tsfile/live/1063_1.m3u8
CCTV6电影高清,http://1.180.2.93:9901/tsfile/live/1064_1.m3u8
CCTV8电视剧高清,http://1.180.2.93:9901/tsfile/live/1065_1.m3u8
CCTV9纪录高清,http://1.180.2.93:9901/tsfile/live/1066_1.m3u8
CCTV13新闻高清,http://1.180.2.93:9901/tsfile/live/1067_1.m3u8
蒙古语卫视2 高清,http://1.180.2.93:9901/tsfile/live/1030_1.m3u8
内蒙古卫视 高清,http://1.180.2.93:9901/tsfile/live/1068_1.m3u8
CCTV娱乐,http://1.180.2.93:9901/tsfile/live/1036_1.m3u8
CGTN英语,http://1.180.2.93:9901/tsfile/live/1059_1.m3u8
CGTV英文记录,http://1.180.2.93:9901/tsfile/live/1060_1.m3u8
北京纪实,http://1.180.2.93:9901/tsfile/live/1061_1.m3u8
上海纪实,http://1.180.2.93:9901/tsfile/live/1062_1.m3u8
广东湛江,#genre#
广东珠江高清,http://113.101.119.50:808/hls/105/index.m3u8
湛江公共,http://113.101.119.50:808/hls/3/index.m3u8
广东经济科教,http://113.101.119.50:808/hls/129/index.m3u8
岭南戏曲,http://113.101.119.50:808/hls/22/index.m3u8
广东新闻,http://113.101.119.50:808/hls/106/index.m3u8
广东民生,http://113.101.119.50:808/hls/107/index.m3u8
南方卫视,http://113.101.119.50:808/hls/109/index.m3u8
广东卫视,http://113.101.119.50:808/hls/152/index.m3u8
浙江卫视,http://113.101.119.50:808/hls/131/index.m3u8
广东体育,http://113.101.119.50:808/hls/108/index.m3u8
广东影视,http://113.101.119.50:808/hls/110/index.m3u8
广东少儿,http://113.101.119.50:808/hls/111/index.m3u8
CCTV-2高清,http://113.101.119.50:808/hls/114/index.m3u8
CCTV-3高清,http://113.101.119.50:808/hls/115/index.m3u8
CCTV-4高清,http://113.101.119.50:808/hls/116/index.m3u8
CCTV5,http://113.101.119.50:808/hls/58/index.m3u8
CCTV-5+,http://113.101.119.50:808/hls/10/index.m3u8
CCTV-6高清,http://113.101.119.50:808/hls/118/index.m3u8
CCTV-7高清,http://113.101.119.50:808/hls/119/index.m3u8
CCTV-8高清,http://113.101.119.50:808/hls/120/index.m3u8
CCTV-9高清,http://113.101.119.50:808/hls/121/index.m3u8
CCTV-10高清,http://113.101.119.50:808/hls/122/index.m3u8
CCTV-11高清,http://113.101.119.50:808/hls/123/index.m3u8
CCTV-12高清,http://113.101.119.50:808/hls/124/index.m3u8
CCTV-13高清,http://113.101.119.50:808/hls/125/index.m3u8
CCTV-14,http://113.101.119.50:808/hls/5/index.m3u8
CCTV-15高清,http://113.101.119.50:808/hls/127/index.m3u8
湖南卫视,http://113.101.119.50:808/hls/130/index.m3u8
吉林卫视,http://113.101.119.50:808/hls/101/index.m3u8
东南卫视,http://113.101.119.50:808/hls/102/index.m3u8
天津卫视,http://113.101.119.50:808/hls/132/index.m3u8
山东卫视,http://113.101.119.50:808/hls/133/index.m3u8
江西卫视,http://113.101.119.50:808/hls/134/index.m3u8
深圳卫视,http://113.101.119.50:808/hls/135/index.m3u8
湖北卫视,http://113.101.119.50:808/hls/136/index.m3u8
黑龙江卫视,http://113.101.119.50:808/hls/138/index.m3u8
江苏卫视,http://113.101.119.50:808/hls/17/index.m3u8
贵州卫视,http://113.101.119.50:808/hls/139/index.m3u8
四川卫视,http://113.101.119.50:808/hls/140/index.m3u8
河南卫视,http://113.101.119.50:808/hls/513/index.m3u8
重庆卫视,http://113.101.119.50:808/hls/143/index.m3u8
河北卫视,http://113.101.119.50:808/hls/144/index.m3u8
甘肃卫视,http://113.101.119.50:808/hls/150/index.m3u8
厦门卫视,http://113.101.119.50:808/hls/158/index.m3u8
云浮综合,http://113.101.119.50:808/hls/200/index.m3u8
云浮公共,http://113.101.119.50:808/hls/201/index.m3u8
嘉佳卡通,http://113.101.119.50:808/hls/503/index.m3u8
东方卫视,http://113.101.119.50:808/hls/508/index.m3u8
安徽卫视,http://113.101.119.50:808/hls/509/index.m3u8
北京卫视,http://113.101.119.50:808/hls/510/index.m3u8
江西卫视,http://113.101.119.50:808/hls/511/index.m3u8
西藏卫视,http://113.101.119.50:808/hls/521/index.m3u8
新疆卫视,http://113.101.119.50:808/hls/522/index.m3u8
兵团卫视,http://113.101.119.50:808/hls/523/index.m3u8
世界地理,http://113.101.119.50:808/hls/532/index.m3u8
怀旧剧场,http://113.101.119.50:808/hls/533/index.m3u8
风云剧场,http://113.101.119.50:808/hls/534/index.m3u8
第一剧场,http://113.101.119.50:808/hls/535/index.m3u8
风云音乐,http://113.101.119.50:808/hls/536/index.m3u8
移动测试,http://113.101.119.50:808/hls/301/index.m3u8
陕西卫视,http://113.101.119.50:808/hls/514/index.m3u8
云南卫视,http://113.101.119.50:808/hls/515/index.m3u8
山西卫视,http://113.101.119.50:808/hls/516/index.m3u8
内蒙古卫视,http://113.101.119.50:808/hls/517/index.m3u8
青海卫视,http://113.101.119.50:808/hls/518/index.m3u8
海南卫视,http://113.101.119.50:808/hls/519/index.m3u8
宁夏卫视,http://113.101.119.50:808/hls/520/index.m3u8
卡酷动画,http://113.101.119.50:808/hls/524/index.m3u8
财富天下,http://113.101.119.50:808/hls/525/index.m3u8
老故事,http://113.101.119.50:808/hls/526/index.m3u8
兵器科技,http://113.101.119.50:808/hls/528/index.m3u8
电视指南,http://113.101.119.50:808/hls/529/index.m3u8
风云足球,http://113.101.119.50:808/hls/530/index.m3u8
央视台球,http://113.101.119.50:808/hls/531/index.m3u8
湛江综合,http://113.101.119.50:808/hls/2000/index.m3u8

广东梅州,#genre#

以下资源由(广东爱分享者提供),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-PE4gUogNfRyAM.mp4
五华1高清,http://120.238.94.82:9901/tsfile/live/1000_1.m3u8?key=txiptv
梅州1,http://120.238.94.82:9901/tsfile/live/1002_1.m3u8?key=txiptv
梅州2,http://120.238.94.82:9901/tsfile/live/1003_1.m3u8?key=txiptv
梅州影视,http://120.238.94.82:9901/tsfile/live/1004_1.m3u8?key=txiptv
TVB频道,http://120.238.94.82:9901/tsfile/live/1005_1.m3u8?key=txiptv
梅州影视,http://120.238.94.82:9901/tsfile/live/1006_1.m3u8?key=txiptv
翡翠台,http://120.238.94.82:9901/tsfile/live/1007_1.m3u8?key=txiptv
明珠台,http://120.238.94.82:9901/tsfile/live/1008_1.m3u8?key=txiptv
广东卫视高清,http://120.238.94.82:9901/tsfile/live/1009_1.m3u8?key=txiptv
广东珠江高清,http://120.238.94.82:9901/tsfile/live/1010_1.m3u8?key=txiptv
广东民生,http://120.238.94.82:9901/tsfile/live/1011_1.m3u8?key=txiptv
广东体育高清,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8?key=txiptv
广东新闻,http://120.238.94.82:9901/tsfile/live/1013_1.m3u8?key=txiptv
经济科教高清,http://120.238.94.82:9901/tsfile/live/1014_1.m3u8?key=txiptv
南方卫视,http://120.238.94.82:9901/tsfile/live/1015_1.m3u8?key=txiptv
广东影视,http://120.238.94.82:9901/tsfile/live/1016_1.m3u8?key=txiptv
广东少儿,http://120.238.94.82:9901/tsfile/live/1017_1.m3u8?key=txiptv
河南卫视高清,http://120.238.94.82:9901/tsfile/live/1020_1.m3u8?key=txiptv
丰顺综合,http://120.238.94.82:9901/tsfile/live/1025_1.m3u8?key=txiptv
CCTV1高清,http://120.238.94.82:9901/tsfile/live/1026_1.m3u8?key=txiptv
CCTV2高清,http://120.238.94.82:9901/tsfile/live/1027_1.m3u8?key=txiptv
CCTV3高清,http://120.238.94.82:9901/tsfile/live/1028_1.m3u8?key=txiptv
CCTV4高清,http://120.238.94.82:9901/tsfile/live/1029_1.m3u8?key=txiptv
CCTV5高清,http://120.238.94.82:9901/tsfile/live/1030_1.m3u8?key=txiptv
CCTV5+高清,http://120.238.94.82:9901/tsfile/live/1031_1.m3u8?key=txiptv
CCTV6高清,http://120.238.94.82:9901/tsfile/live/1032_1.m3u8?key=txiptv
CCTV7高清,http://120.238.94.82:9901/tsfile/live/1033_1.m3u8?key=txiptv
CCTV8高清,http://120.238.94.82:9901/tsfile/live/1034_1.m3u8?key=txiptv
CCTV9高清,http://120.238.94.82:9901/tsfile/live/1035_1.m3u8?key=txiptv
CCTV10高清,http://120.238.94.82:9901/tsfile/live/1036_1.m3u8?key=txiptv
CCTV11高清,http://120.238.94.82:9901/tsfile/live/1037_1.m3u8?key=txiptv
CCTV12高清,http://120.238.94.82:9901/tsfile/live/1038_1.m3u8?key=txiptv
CCTV13,http://120.238.94.82:9901/tsfile/live/1039_1.m3u8?key=txiptv
CCTV14高清,http://120.238.94.82:9901/tsfile/live/1040_1.m3u8?key=txiptv
CCTV15高清,http://120.238.94.82:9901/tsfile/live/1041_1.m3u8?key=txiptv
CCTV17高清,http://120.238.94.82:9901/tsfile/live/1042_1.m3u8?key=txiptv
CCTN,http://120.238.94.82:9901/tsfile/live/1043_1.m3u8?key=txiptv
梅州导视高清,http://120.238.94.82:9901/tsfile/live/1047_1.m3u8?key=txiptv
梅州导视,http://120.238.94.82:9901/tsfile/live/1048_1.m3u8?key=txiptv
珠江电影,http://120.238.94.82:9901/tsfile/live/1049_1.m3u8?key=txiptv
CHC家庭影院高清,http://120.238.94.82:9901/tsfile/live/1051_1.m3u8?key=txiptv
CHC动作电影高清,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8?key=txiptv
CHC高清电影高清,http://120.238.94.82:9901/tsfile/live/1053_1.m3u8?key=txiptv
金鹰卡通,http://120.238.94.82:9901/tsfile/live/1061_1.m3u8?key=txiptv
凤凰卫视,http://120.238.94.82:9901/tsfile/live/1062_1.m3u8?key=txiptv
天津卫视高清,http://120.238.94.82:9901/tsfile/live/1064_1.m3u8?key=txiptv
深圳卫视高清,http://120.238.94.82:9901/tsfile/live/1065_1.m3u8?key=txiptv
安徽卫视高清,http://120.238.94.82:9901/tsfile/live/1066_1.m3u8?key=txiptv
山东卫视高清,http://120.238.94.82:9901/tsfile/live/1067_1.m3u8?key=txiptv
北京卫视高清,http://120.238.94.82:9901/tsfile/live/1068_1.m3u8?key=txiptv
江西卫视高清,http://120.238.94.82:9901/tsfile/live/1069_1.m3u8?key=txiptv
江苏卫视高清,http://120.238.94.82:9901/tsfile/live/1070_1.m3u8?key=txiptv
浙江卫视高清,http://120.238.94.82:9901/tsfile/live/1071_1.m3u8?key=txiptv
湖南卫视高清,http://120.238.94.82:9901/tsfile/live/1072_1.m3u8?key=txiptv
四川卫视高清,http://120.238.94.82:9901/tsfile/live/1073_1.m3u8?key=txiptv
河北卫视高清,http://120.238.94.82:9901/tsfile/live/1074_1.m3u8?key=txiptv
黑龙江卫视高清,http://120.238.94.82:9901/tsfile/live/1075_1.m3u8?key=txiptv
湖北卫视高清,http://120.238.94.82:9901/tsfile/live/1076_1.m3u8?key=txiptv
辽宁卫视高清,http://120.238.94.82:9901/tsfile/live/1077_1.m3u8?key=txiptv
重庆卫视高清,http://120.238.94.82:9901/tsfile/live/1078_1.m3u8?key=txiptv
东南卫视高清,http://120.238.94.82:9901/tsfile/live/1079_1.m3u8?key=txiptv
河南卫视高清,http://120.238.94.82:9901/tsfile/live/1080_1.m3u8?key=txiptv
贵州卫视高清,http://120.238.94.82:9901/tsfile/live/1081_1.m3u8?key=txiptv
CETV1高清,http://120.238.94.82:9901/tsfile/live/1082_1.m3u8?key=txiptv
劲爆体育,http://120.238.94.82:9901/tsfile/live/1086_1.m3u8?key=txiptv
梅州影视,http://120.238.94.82:9901/tsfile/live/1090_1.m3u8?key=txiptv
岭南戏曲,http://120.238.94.82:9901/tsfile/live/1091_1.m3u8?key=txiptv
西藏卫视,http://120.238.94.82:9901/tsfile/live/1092_1.m3u8?key=txiptv
新疆卫视,http://120.238.94.82:9901/tsfile/live/1093_1.m3u8?key=txiptv
兵团卫视,http://120.238.94.82:9901/tsfile/live/1094_1.m3u8?key=txiptv
海江卫视,http://120.238.94.82:9901/tsfile/live/1095_1.m3u8?key=txiptv
宁夏卫视,http://120.238.94.82:9901/tsfile/live/1096_1.m3u8?key=txiptv
嘉佳卡通,http://120.238.94.82:9901/tsfile/live/1097_1.m3u8?key=txiptv
东方卫视高清,http://120.238.94.82:9901/tsfile/live/1098_1.m3u8?key=txiptv
中国天气,http://120.238.94.82:9901/tsfile/live/1099_1.m3u8?key=txiptv

广东深圳,#genre#
以下资源由(广东爱分享者提供),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-PE4gUogNfRyAM.mp4
CCTV-1综合,http://183.11.239.36:808/hls/19/index.m3u8
CCTV-2财经,http://183.11.239.36:808/hls/20/index.m3u8
CCTV-3高清测试,http://183.11.239.36:808/hls/91/index.m3u8
CCTV-4中文国际,http://183.11.239.36:808/hls/22/index.m3u8
CCTV-5高清测试,http://183.11.239.36:808/hls/93/index.m3u8
CCTV-6高清测试,http://183.11.239.36:808/hls/94/index.m3u8
CCTV-7国防军事,http://183.11.239.36:808/hls/25/index.m3u8
CCTV-8,http://183.11.239.36:808/hls/96/index.m3u8
CCTV-9纪录,http://183.11.239.36:808/hls/27/index.m3u8
CCTV-10科教,http://183.11.239.36:808/hls/28/index.m3u8
CCTV-11戏曲,http://183.11.239.36:808/hls/29/index.m3u8
CCTV-12社会与法,http://183.11.239.36:808/hls/30/index.m3u8
“CCTV-13新闻,http://183.11.239.36:808/hls/31/index.m3u8
CCTV-14少儿,http://183.11.239.36:808/hls/32/index.m3u8
CCTV-15高清,http://183.11.239.36:808/hls/102/index.m3u8
CCTV-16奥林匹克,http://183.11.239.36:808/hls/169/index.m3u8
CCTV-17农业,http://183.11.239.36:808/hls/35/index.m3u8
金鹰卡通,http://183.11.239.36:808/hls/69/index.m3u8
广东移动,http://183.11.239.36:808/hls/14/index.m3u8
CETV-1,http://183.11.239.36:808/hls/122/index.m3u8
广东大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8
风云足球,http://183.11.239.36:808/hls/133/index.m3u8
岭南戏曲,http://183.11.239.36:808/hls/16/index.m3u8
经济科教,http://183.11.239.36:808/hls/4/index.m3u8
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8
广东影视,http://183.11.239.36:808/hls/6/index.m3u8
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8
广东少儿,http://183.11.239.36:808/hls/175/index.m3u8
广东综艺(4k),http://183.11.239.36:808/hls/9/index.m3u8
湖南卫视,http://183.11.239.36:808/hls/36/index.m3u8
江苏卫视,http://183.11.239.36:808/hls/38/index.m3u8
浙江卫视高清,http://183.11.239.36:808/hls/37/index.m3u8
兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8
安徽卫视,http://183.11.239.36:808/hls/40/index.m3u8
北京卫视,http://183.11.239.36:808/hls/41/index.m3u8
天津卫视,http://183.11.239.36:808/hls/42/index.m3u8
山东卫视,http://183.11.239.36:808/hls/43/index.m3u8
江西卫视,http://183.11.239.36:808/hls/44/index.m3u8
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8
湖北卫视,http://183.11.239.36:808/hls/46/index.m3u8
辽宁卫视,http://183.11.239.36:808/hls/47/index.m3u8
黑龙江卫视,http://183.11.239.36:808/hls/48/index.m3u8
贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8
河北卫视,http://183.11.239.36:808/hls/54/index.m3u8
广东公共,http://183.11.239.36:808/hls/1/index.m3u8
广东体育,http://183.11.239.36:808/hls/2/index.m3u8
东方卫视,http://183.11.239.36:808/hls/114/index.m3u8
新疆卫视,http://183.11.239.36:808/hls/65/index.m3u8
CETV2,http://183.11.239.36:808/hls/78/index.m3u8
中国交通,http://183.11.239.36:808/hls/172/index.m3u8
嘉佳卡通,http://183.11.239.36:808/hls/8/index.m3u8
金鹰纪实,http://183.11.239.36:808/hls/171/index.m3u8
青海卫视,http://183.11.239.36:808/hls/61/index.m3u8
重庆卫视,http://183.11.239.36:808/hls/53/index.m3u8
宁夏卫视,http://183.11.239.36:808/hls/106/index.m3u8
吉林延边卫视,http://183.11.239.36:808/hls/15/index.m3u8
